listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory
336960,42.289849,-71.1141651,4,4.61,4.07,6.58,8.69,5.54,7.35,6.13,1.7,5.02
336946,42.289849,-71.1141651,4,4.61,4.07,6.58,8.69,5.54,7.35,6.13,1.7,5.02
6644330,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84
6939162,42.311774,-71.111244,2.41,2.95,2.39,4.92,7.33,4.04,5.79,4.77,0.85,3.33
13640138,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11
12593295,42.30409,-71.1106053,2.91,3.64,2.97,5.68,7.59,4.45,6.26,5.03,0.97,3.92
10004575,42.3189996,-71.1127938,1.85,2.39,2.13,4.36,7.09,3.8,5.56,4.53,1.2,3.02
12855343,42.3127903,-71.1077297,2.2,2.92,2.26,4.93,7.12,3.83,5.59,4.57,1.03,3.18
9791506,42.312976,-71.1067937,2.19,2.91,2.25,5,7.12,3.82,5.58,4.56,1.09,3.17
5801643,42.2895983,-71.1154251,4.06,4.68,4.13,6.65,8.75,5.61,7.42,6.19,1.76,5.08
12888054,42.314675,-71.1046991,2.06,2.78,2.11,4.86,6.98,3.68,5.44,4.42,1.24,3.03
5676025,42.3234452,-71.1081651,1.38,2.15,1.69,4.13,6.79,3.49,5.25,4.23,1.57,2.64
6104388,42.3143122,-71.1100048,2.26,2.79,2.23,4.76,7.18,3.89,5.64,4.62,1.05,3.18
8283433,42.311169,-71.1187802,2.56,3.04,2.83,4.96,7.85,4.55,6.33,5.29,0.44,3.88
14573919,42.3035611,-71.1069673,2.9,3.64,2.97,5.68,7.59,4.45,6.26,5.03,0.99,3.92
7495866,42.3150825,-71.1118361,2.18,2.71,2.31,4.68,7.25,3.96,5.71,4.69,1.03,3.26
13623390,42.305419,-71.1063402,2.74,3.47,2.81,5.52,7.43,4.29,6.09,4.87,0.88,3.76
3629014,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84
10883063,42.3243037,-71.1067244,1.28,2.1,1.54,4.08,6.62,3.34,5.11,4.06,1.72,2.48
713627,42.3088143,-71.1066889,2.53,3.25,2.58,5.31,7.24,4.09,5.9,4.68,1.01,3.5
4105704,42.303834,-71.1165933,3.2,3.73,3.35,5.7,8.08,4.92,6.74,5.52,0.7,4.27
3957602,42.3118724,-71.1047488,2.28,3,2.34,5.08,7.03,3.89,5.7,4.48,1.1,3.26
11739985,42.3205726,-71.1071514,1.67,2.42,1.91,4.4,6.88,3.58,5.34,4.32,1.6,2.86
5874408,42.306101,-71.1116089,2.77,3.46,2.82,5.43,7.59,4.39,6.15,5.03,0.62,3.74
7693009,42.3105796,-71.1029265,2.31,3.04,2.38,5.29,7,3.86,5.66,4.44,1.17,3.33
3775876,42.3041938,-71.1062922,2.85,3.58,2.92,5.62,7.54,4.4,6.2,4.98,0.94,3.87
3693850,42.2989452,-71.1116663,3.32,3.93,3.38,5.9,8,4.86,6.67,5.44,1.01,4.33
4736217,42.3144764,-71.1006797,2.05,2.78,2.12,5,6.74,3.6,5.4,4.18,1.42,3.07
14428514,42.3072563,-71.1053003,2.6,3.33,2.66,5.49,7.28,4.14,5.95,4.72,0.96,3.61
3021862,42.2915324,-71.1130742,3.89,4.51,3.96,6.48,8.58,5.44,7.24,6.02,1.59,4.91
4348422,42.3113932,-71.109168,2.34,3.04,2.4,5.01,7.26,3.97,5.72,4.7,0.92,3.32
973840,42.308581,-71.1014255,2.46,3.19,2.53,5.43,7.15,4,5.81,4.59,1.21,3.48
9575439,42.3204817,-71.1053168,1.55,2.43,1.79,4.41,6.73,3.44,5.19,4.17,1.59,2.74
4430821,42.3042287,-71.1138303,2.91,3.45,3.04,5.42,7.81,4.61,6.37,5.25,0.62,3.96
9591772,42.3204817,-71.1053168,1.55,2.43,1.79,4.41,6.73,3.44,5.19,4.17,1.59,2.74
3079305,42.2955696,-71.1220297,3.87,4.47,3.94,6.38,8.56,5.42,7.22,6,1.13,4.89
14474114,42.2329523,-71.1335994,8.02,8.64,8.09,10.61,12.71,9.57,11.37,10.15,5.72,9.04
7789429,42.3183657,-71.1028998,1.87,2.61,1.94,4.76,6.8,3.5,5.26,4.24,1.51,2.89
1203014,42.30409,-71.1106053,2.91,3.64,2.97,5.68,7.59,4.45,6.26,5.03,0.97,3.92
957224,42.319843,-71.1142976,1.84,2.38,2.11,4.36,7.14,3.84,5.6,4.58,1.27,3.06
4119345,42.3113932,-71.109168,2.34,3.04,2.4,5.01,7.26,3.97,5.72,4.7,0.92,3.32
5495547,42.3023018,-71.1310352,3.69,4.15,3.96,6.07,8.94,5.65,7.44,6.38,1.08,4.87
12081834,42.3181655,-71.1072607,1.73,2.57,1.93,4.54,6.88,3.58,5.34,4.32,1.42,2.88
14260905,42.3113932,-71.109168,2.34,3.04,2.4,5.01,7.26,3.97,5.72,4.7,0.92,3.32
3988018,42.331929,-71.0820555,1.14,1.75,1.09,3.87,5.14,2.02,3.8,2.58,3.01,1.75
728238,42.2955696,-71.1220297,3.87,4.47,3.94,6.38,8.56,5.42,7.22,6,1.13,4.89
12997241,42.3127903,-71.1077297,2.2,2.92,2.26,4.93,7.12,3.83,5.59,4.57,1.03,3.18
10074653,42.3205726,-71.1071514,1.67,2.42,1.91,4.4,6.88,3.58,5.34,4.32,1.6,2.86
4054079,42.314675,-71.1046991,2.06,2.78,2.11,4.86,6.98,3.68,5.44,4.42,1.24,3.03
12849003,42.3317013,-71.081693,1.17,1.77,1.11,3.87,5.12,2.01,3.79,2.56,3.03,1.74
8067585,42.3054243,-71.1140629,2.82,3.35,2.99,5.32,7.76,4.56,6.32,5.2,0.52,3.91
7723492,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11
1956275,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11
1136972,42.331929,-71.0820555,1.14,1.75,1.09,3.87,5.14,2.02,3.8,2.58,3.01,1.75
1071235,42.3166783,-71.110405,2.04,2.57,2.15,4.54,7.09,3.8,5.56,4.54,1.25,3.1
4233242,42.3170274,-71.1048852,1.87,2.59,1.92,4.67,6.79,3.5,5.25,4.23,1.35,2.84
14415125,42.314675,-71.1046991,2.06,2.78,2.11,4.86,6.98,3.68,5.44,4.42,1.24,3.03
3905508,42.289849,-71.1141651,4,4.61,4.07,6.58,8.69,5.54,7.35,6.13,1.7,5.02
1628130,42.3104274,-71.1173996,2.54,3.07,2.81,5.03,7.78,4.48,6.24,5.22,0.54,3.71
14566386,42.3173264,-71.1089803,2,2.54,2.09,4.51,7.03,3.74,5.49,4.47,1.29,3.04
9590679,42.3239036,-71.1090608,1.35,2.12,1.66,4.1,6.75,3.46,5.23,4.19,1.56,2.61
14469677,42.3068503,-71.1192035,2.83,3.35,3.1,5.27,7.98,4.7,6.46,5.42,0.15,4
447826,42.3166783,-71.110405,2.04,2.57,2.15,4.54,7.09,3.8,5.56,4.54,1.25,3.1
12736777,42.3042961,-71.1072782,2.84,3.57,2.91,5.62,7.53,4.39,6.19,4.97,0.93,3.86
9459945,42.3239126,-71.1148611,1.54,2,1.81,3.91,7.02,3.73,5.29,4.46,1.46,2.85
13621476,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11
2365632,42.3104274,-71.1173996,2.54,3.07,2.81,5.03,7.78,4.48,6.24,5.22,0.54,3.71
10163454,42.2980991,-71.1126716,3.36,3.98,3.43,5.95,8.05,4.91,6.71,5.49,1.06,4.38
14308511,42.3069064,-71.1126004,2.78,3.37,2.84,5.34,7.63,4.41,6.16,5.08,0.54,3.76
13751426,42.3063988,-71.1027361,2.57,3.31,2.64,5.55,7.26,4.12,5.92,4.7,1.31,3.59
1692573,42.3096742,-71.1131974,2.56,3.09,2.63,5.06,7.57,4.28,6.04,5.01,0.64,3.58
12932001,42.3151661,-71.106364,2.04,2.76,2.09,4.77,6.96,3.66,5.42,4.4,1.23,3.01
5182313,42.3178068,-71.1007759,1.8,2.53,1.87,4.68,6.72,3.43,5.18,4.16,1.58,2.82
13865867,42.3068503,-71.1192035,2.83,3.35,3.1,5.27,7.98,4.7,6.46,5.42,0.15,4
4331214,42.3069064,-71.1126004,2.78,3.37,2.84,5.34,7.63,4.41,6.16,5.08,0.54,3.76
12824498,42.3237568,-71.1114464,1.5,2.03,1.77,4.01,6.9,3.61,5.32,4.34,1.54,2.81
14602997,42.3167197,-71.1007364,1.91,2.64,1.97,4.79,6.72,3.53,5.29,4.16,1.61,2.92
6377998,42.3143258,-71.0988743,2,2.73,2.07,4.98,6.67,3.53,5.33,4.11,1.53,3.01
743211,42.3070002,-71.1117353,2.74,3.41,2.79,5.38,7.59,4.36,6.12,5.03,0.58,3.71
5166870,42.3063988,-71.1027361,2.57,3.31,2.64,5.55,7.26,4.12,5.92,4.7,1.31,3.59
3593290,42.3082538,-71.1166554,2.62,3.16,2.89,5.13,7.77,4.48,6.23,5.21,0.35,3.8
14672735,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84
1612842,42.3097614,-71.1106476,2.49,3.13,2.54,5.1,7.41,4.11,5.87,4.85,0.71,3.46
332225,42.2915324,-71.1130742,3.89,4.51,3.96,6.48,8.58,5.44,7.24,6.02,1.59,4.91
496022,42.3097835,-71.1188558,2.68,3.16,2.95,5.07,7.97,4.67,6.43,5.41,0.41,3.89
8720718,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84
9212213,42.3193007,-71.1075489,1.94,2.47,1.93,4.45,6.88,3.59,5.34,4.32,1.51,2.88
8310894,42.3239126,-71.1148611,1.54,2,1.81,3.91,7.02,3.73,5.29,4.46,1.46,2.85
1167221,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11
2592416,42.3066062,-71.1055281,2.65,3.38,2.72,5.51,7.34,4.19,6,4.78,0.94,3.66
1701741,42.307678,-71.1186091,2.77,3.31,3.04,5.25,8.01,4.72,6.48,5.46,0.23,3.94
4526315,42.3133248,-71.1231827,2.62,3.09,2.89,5,8.02,4.72,6.38,5.46,0.59,3.94
5918944,42.3123413,-71.0993003,2.19,2.92,2.26,5.16,6.87,3.73,5.54,4.32,1.45,3.2
5738018,42.3260904,-71.1044948,1,1.81,1.32,4,6.4,3.12,4.89,3.84,1.91,2.26
4181530,42.308654,-71.1131202,2.69,3.23,2.72,5.2,7.59,4.29,6.05,5.03,0.53,3.64
6065674,42.3189996,-71.1127938,1.85,2.39,2.13,4.36,7.09,3.8,5.56,4.53,1.2,3.02
13698137,42.3167535,-71.1075896,1.8,2.63,2,4.6,6.95,3.65,5.41,4.39,1.3,2.95
12209652,42.3041938,-71.1062922,2.85,3.58,2.92,5.62,7.54,4.4,6.2,4.98,0.94,3.87
5049582,42.3170274,-71.1048852,1.87,2.59,1.92,4.67,6.79,3.5,5.25,4.23,1.35,2.84
12209339,42.3041938,-71.1062922,2.85,3.58,2.92,5.62,7.54,4.4,6.2,4.98,0.94,3.87
8981656,42.313345,-71.1174953,2.38,2.86,2.65,4.77,7.76,4.46,6.15,5.2,0.81,3.7
13110347,42.3169505,-71.1059087,1.92,2.64,1.98,4.61,6.84,3.55,5.3,4.28,1.37,2.9
9833460,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84
8801250,42.3129882,-71.1028974,2.21,2.94,2.28,5.08,6.9,3.76,5.56,4.34,1.24,3.23
11553697,42.3226789,-71.1131405,1.6,2.14,1.87,4.07,7.05,3.8,5.43,4.49,1.49,2.92
13110084,42.3066062,-71.1055281,2.65,3.38,2.72,5.51,7.34,4.19,6,4.78,0.94,3.66
14682931,42.3167197,-71.1007364,1.91,2.64,1.97,4.79,6.72,3.53,5.29,4.16,1.61,2.92
6425318,42.3208799,-71.1065402,1.6,2.38,1.84,4.35,6.83,3.54,5.3,4.28,1.63,2.79
2378421,42.3117347,-71.1175666,2.52,3,2.79,4.91,7.77,4.48,6.28,5.21,0.52,3.7
2443944,42.3216934,-71.114624,1.7,2.18,1.97,4.09,7.09,3.79,5.46,4.53,1.33,3.02
14683493,42.313345,-71.1174953,2.38,2.86,2.65,4.77,7.76,4.46,6.15,5.2,0.81,3.7
12949270,42.3216934,-71.114624,1.7,2.18,1.97,4.09,7.09,3.79,5.46,4.53,1.33,3.02
12781774,42.3140033,-71.1122811,2.26,2.79,2.53,4.76,7.36,4.07,5.82,4.8,0.92,3.42
8226982,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84
5212321,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84
4339392,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84
12191871,42.3091289,-71.0992832,2.48,3.22,2.55,5.48,7.08,4,5.8,4.58,1.35,3.5
12190053,42.3113932,-71.109168,2.34,3.04,2.4,5.01,7.26,3.97,5.72,4.7,0.92,3.32
6764572,42.3205726,-71.1071514,1.67,2.42,1.91,4.4,6.88,3.58,5.34,4.32,1.6,2.86
8521792,42.2980991,-71.1126716,3.36,3.98,3.43,5.95,8.05,4.91,6.71,5.49,1.06,4.38
4065322,42.308654,-71.1131202,2.69,3.23,2.72,5.2,7.59,4.29,6.05,5.03,0.53,3.64
12209147,42.3041938,-71.1062922,2.85,3.58,2.92,5.62,7.54,4.4,6.2,4.98,0.94,3.87
14501824,42.3131645,-71.0953157,2.13,2.86,2.2,5.09,6.7,3.62,5.43,4.2,1.7,3.14
12274601,42.297131,-71.1123281,3.45,4.07,3.52,6.04,8.14,5,6.81,5.58,1.15,4.47
4457943,42.3118724,-71.1047488,2.28,3,2.34,5.08,7.03,3.89,5.7,4.48,1.1,3.26
9865550,42.3120041,-71.104052,2.28,3,2.34,5.08,6.99,3.85,5.65,4.43,1.15,3.26
4838985,42.3063988,-71.1027361,2.57,3.31,2.64,5.55,7.26,4.12,5.92,4.7,1.31,3.59
197972,42.3166783,-71.110405,2.04,2.57,2.15,4.54,7.09,3.8,5.56,4.54,1.25,3.1
10749312,42.3154835,-71.1061289,2.01,2.73,2.06,4.77,6.93,3.64,5.39,4.37,1.25,2.98
1115394,42.3063988,-71.1027361,2.57,3.31,2.64,5.55,7.26,4.12,5.92,4.7,1.31,3.59
5702292,42.3129882,-71.1028974,2.21,2.94,2.28,5.08,6.9,3.76,5.56,4.34,1.24,3.23
4015972,42.3208799,-71.1065402,1.6,2.38,1.84,4.35,6.83,3.54,5.3,4.28,1.63,2.79
2295530,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84
5882411,42.2989452,-71.1116663,3.32,3.93,3.38,5.9,8,4.86,6.67,5.44,1.01,4.33
6914622,42.307678,-71.1186091,2.77,3.31,3.04,5.25,8.01,4.72,6.48,5.46,0.23,3.94
13697486,42.2329523,-71.1335994,8.02,8.64,8.09,10.61,12.71,9.57,11.37,10.15,5.72,9.04
14254537,42.3113932,-71.109168,2.34,3.04,2.4,5.01,7.26,3.97,5.72,4.7,0.92,3.32
13041752,42.2987446,-71.112422,3.32,3.94,3.39,5.91,8.01,4.87,6.67,5.45,1.02,4.34
4538423,42.3127562,-71.1022749,2.17,2.91,2.24,5.07,6.86,3.72,5.53,4.3,1.28,3.19
1885386,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11
115936,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11
8275122,42.3205726,-71.1071514,1.67,2.42,1.91,4.4,6.88,3.58,5.34,4.32,1.6,2.86
2798787,42.3236674,-71.1067707,1.41,2.18,1.69,4.16,6.72,3.42,5.18,4.16,1.66,2.64
9110588,42.2969269,-71.1143927,3.45,4.06,3.52,6.03,8.14,5,6.8,5.58,1.15,4.47
2950175,42.3063988,-71.1027361,2.57,3.31,2.64,5.55,7.26,4.12,5.92,4.7,1.31,3.59
5293067,42.3129882,-71.1028974,2.21,2.94,2.28,5.08,6.9,3.76,5.56,4.34,1.24,3.23
13829133,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84
14161407,42.3169505,-71.1059087,1.92,2.64,1.98,4.61,6.84,3.55,5.3,4.28,1.37,2.9
11912139,42.3208799,-71.1065402,1.6,2.38,1.84,4.35,6.83,3.54,5.3,4.28,1.63,2.79
2933661,42.3041938,-71.1062922,2.85,3.58,2.92,5.62,7.54,4.4,6.2,4.98,0.94,3.87
1803138,42.3106206,-71.1002135,2.31,3.04,2.37,5.28,6.99,3.85,5.66,4.43,1.35,3.32
11397952,42.3129614,-71.1163506,2.42,2.9,2.69,4.81,7.68,4.39,6.14,5.12,0.78,3.61
50032,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11
6390634,42.2989452,-71.1116663,3.32,3.93,3.38,5.9,8,4.86,6.67,5.44,1.01,4.33
6291807,42.2987446,-71.112422,3.32,3.94,3.39,5.91,8.01,4.87,6.67,5.45,1.02,4.34
1949996,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11
8634599,42.3096742,-71.1131974,2.56,3.09,2.63,5.06,7.57,4.28,6.04,5.01,0.64,3.58
11370704,42.3118724,-71.1047488,2.28,3,2.34,5.08,7.03,3.89,5.7,4.48,1.1,3.26
1704090,42.3169505,-71.1059087,1.92,2.64,1.98,4.61,6.84,3.55,5.3,4.28,1.37,2.9
1187188,42.3118724,-71.1047488,2.28,3,2.34,5.08,7.03,3.89,5.7,4.48,1.1,3.26
903598,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51
9903,42.3342793,-71.1004839,0.33,1.14,0.58,3.34,5.78,2.49,4.26,3.22,2.58,1.62
14444280,42.3278936,-71.1044364,0.88,1.69,1.12,3.89,6.38,3.09,4.86,3.82,2.07,2.24
12379725,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51
7225376,42.3314645,-71.0973132,0.63,1.37,0.7,3.66,5.79,2.5,4.27,3.23,2.5,1.65
5660081,42.3267966,-71.0986349,0.99,1.73,1.06,4.02,6.08,2.78,4.54,3.52,2.21,2.01
13968660,42.3315017,-71.1013588,0.57,1.38,0.81,3.58,6.04,2.76,4.52,3.48,2.57,1.86
1426711,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51
5510597,42.3313974,-71.1014175,0.58,1.38,0.82,3.58,6.05,2.76,4.53,3.49,2.56,1.86
12849985,42.3312326,-71.1060616,0.73,1.49,1,3.53,6.17,2.88,4.65,3.61,2.33,2.04
12320063,42.3308129,-71.1043012,0.69,1.5,0.93,3.59,6.14,2.85,4.62,3.58,2.39,1.98
4823089,42.3258875,-71.1117783,1.31,1.85,1.59,3.83,6.8,3.51,5.14,4.24,1.67,2.63
7871576,42.3308958,-71.1067489,0.82,1.53,1.06,3.54,6.27,2.98,4.75,3.71,2.27,2.11
5904992,42.3313974,-71.1014175,0.58,1.38,0.82,3.58,6.05,2.76,4.53,3.49,2.56,1.86
5222368,42.3280585,-71.107589,1.07,1.86,1.31,3.84,6.56,3.27,5.04,4,1.95,2.42
66288,42.3322247,-71.1063993,0.63,1.42,0.9,3.43,6.11,2.82,4.59,3.56,2.53,1.95
11313921,42.3296222,-71.1049269,0.85,1.66,1.09,3.86,6.37,3,4.77,3.81,2.22,2.14
6629929,42.3313396,-71.0954951,0.67,1.4,0.74,3.69,5.68,2.38,4.14,3.12,2.54,1.68
12074204,42.3338002,-71.0991424,0.42,1.22,0.65,3.43,5.85,2.55,4.32,3.29,2.76,1.7
4160585,42.3285343,-71.1086054,1.12,1.92,1.36,3.9,6.62,3.33,5.1,4.06,2,2.48
13391024,42.3331993,-71.1019797,0.47,1.28,0.71,3.46,5.92,2.63,4.4,3.36,2.68,1.76
195515,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51
13565466,42.3315017,-71.1013588,0.57,1.38,0.81,3.58,6.04,2.76,4.52,3.48,2.57,1.86
130552,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51
5832127,42.3310008,-71.1028088,0.59,1.4,0.83,3.6,6.04,2.75,4.52,3.48,2.32,1.88
9710999,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51
12517081,42.3310008,-71.1028088,0.59,1.4,0.83,3.6,6.04,2.75,4.52,3.48,2.32,1.88
13531200,42.3331993,-71.1019797,0.47,1.28,0.71,3.46,5.92,2.63,4.4,3.36,2.68,1.76
11861063,42.3276712,-71.1067395,1.02,1.91,1.27,3.89,6.52,3.23,5,3.96,1.99,2.38
12089399,42.3342793,-71.1004839,0.33,1.14,0.58,3.34,5.78,2.49,4.26,3.22,2.58,1.62
5453775,42.3258875,-71.1117783,1.31,1.85,1.59,3.83,6.8,3.51,5.14,4.24,1.67,2.63
12497846,42.3318391,-71.1056003,0.63,1.43,0.9,3.47,6.11,2.82,4.59,3.56,2.41,1.95
14137262,42.3272075,-71.1062222,1.05,1.93,1.29,3.91,6.53,3.25,5.02,3.97,2.01,2.4
5526487,42.329133,-71.0946362,0.95,1.68,1.02,3.98,5.85,2.56,4.32,3.29,2.39,1.97
14398508,42.3315017,-71.1013588,0.57,1.38,0.81,3.58,6.04,2.76,4.52,3.48,2.57,1.86
1373520,42.329082,-71.0978568,0.83,1.56,0.9,3.86,5.91,2.62,4.37,3.35,2.37,1.85
6387077,42.337739,-71.0957317,0.21,0.85,0.2,3.15,5.41,2.12,3.89,2.86,3.05,1.25
13037372,42.3311839,-71.1086751,0.8,1.53,1.07,3.54,6.29,3,4.76,3.73,2.22,2.12
1471308,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51
13521713,42.337739,-71.0957317,0.21,0.85,0.2,3.15,5.41,2.12,3.89,2.86,3.05,1.25
848152,42.329082,-71.0978568,0.83,1.56,0.9,3.86,5.91,2.62,4.37,3.35,2.37,1.85
7008455,42.3258875,-71.1117783,1.31,1.85,1.59,3.83,6.8,3.51,5.14,4.24,1.67,2.63
11006149,42.3342793,-71.1004839,0.33,1.14,0.58,3.34,5.78,2.49,4.26,3.22,2.58,1.62
12102482,42.3342793,-71.1004839,0.33,1.14,0.58,3.34,5.78,2.49,4.26,3.22,2.58,1.62
6744795,42.3342793,-71.1004839,0.33,1.14,0.58,3.34,5.78,2.49,4.26,3.22,2.58,1.62
3659917,42.3258875,-71.1117783,1.31,1.85,1.59,3.83,6.8,3.51,5.14,4.24,1.67,2.63
14854671,42.3314922,-71.0997776,0.61,1.42,0.85,3.62,5.94,2.65,4.42,3.38,2.57,1.8
1092093,42.3347357,-71.1018627,0.34,1.16,0.6,3.35,5.81,2.52,4.29,3.25,2.69,1.64
10051003,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51
11219568,42.3258875,-71.1117783,1.31,1.85,1.59,3.83,6.8,3.51,5.14,4.24,1.67,2.63
1471373,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51
13888974,42.3315017,-71.1013588,0.57,1.38,0.81,3.58,6.04,2.76,4.52,3.48,2.57,1.86
9428208,42.3313396,-71.0954951,0.67,1.4,0.74,3.69,5.68,2.38,4.14,3.12,2.54,1.68
13233250,42.3313396,-71.0954951,0.67,1.4,0.74,3.69,5.68,2.38,4.14,3.12,2.54,1.68
9710673,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51
8973362,42.3331996,-71.1090479,0.69,1.42,0.96,3.43,6.18,2.89,4.65,3.62,2.29,2.01
10153739,42.3342793,-71.1004839,0.33,1.14,0.58,3.34,5.78,2.49,4.26,3.22,2.58,1.62
2754149,42.3272075,-71.1062222,1.05,1.93,1.29,3.91,6.53,3.25,5.02,3.97,2.01,2.4
12707324,42.3365012,-71.1101831,0.77,1.04,1.1,2.99,6.2,2.81,4.32,3.64,2.42,1.95
14442333,42.329082,-71.0978568,0.83,1.56,0.9,3.86,5.91,2.62,4.37,3.35,2.37,1.85
9824155,42.3239126,-71.1148611,1.54,2,1.81,3.91,7.02,3.73,5.29,4.46,1.46,2.85
13624971,42.3315017,-71.1013588,0.57,1.38,0.81,3.58,6.04,2.76,4.52,3.48,2.57,1.86
9626892,42.3296222,-71.1049269,0.85,1.66,1.09,3.86,6.37,3,4.77,3.81,2.22,2.14
7562235,42.3258875,-71.1117783,1.31,1.85,1.59,3.83,6.8,3.51,5.14,4.24,1.67,2.63
10478553,42.3313396,-71.0954951,0.67,1.4,0.74,3.69,5.68,2.38,4.14,3.12,2.54,1.68
14854164,42.3314922,-71.0997776,0.61,1.42,0.85,3.62,5.94,2.65,4.42,3.38,2.57,1.8
14196983,42.3365012,-71.1101831,0.77,1.04,1.1,2.99,6.2,2.81,4.32,3.64,2.42,1.95
6611126,42.3296222,-71.1049269,0.85,1.66,1.09,3.86,6.37,3,4.77,3.81,2.22,2.14
5267396,42.3314645,-71.0973132,0.63,1.37,0.7,3.66,5.79,2.5,4.27,3.23,2.5,1.65
8184662,42.3342793,-71.1004839,0.33,1.14,0.58,3.34,5.78,2.49,4.26,3.22,2.58,1.62
12264207,42.3296222,-71.1049269,0.85,1.66,1.09,3.86,6.37,3,4.77,3.81,2.22,2.14
14685769,42.3348608,-71.1016319,0.32,1.15,0.58,3.33,5.79,2.5,4.27,3.24,2.71,1.63
14867747,42.332058,-71.099311,0.56,1.37,0.8,3.57,5.89,2.61,4.38,3.34,2.61,1.76
13081347,42.3320053,-71.1099596,0.82,1.54,1.09,3.56,6.31,3.01,4.78,3.75,2.37,2.14
6118583,42.3311839,-71.1086751,0.8,1.53,1.07,3.54,6.29,3,4.76,3.73,2.22,2.12
6990023,42.3260904,-71.1044948,1,1.81,1.32,4,6.4,3.12,4.89,3.84,1.91,2.26
14670311,42.3348608,-71.1016319,0.32,1.15,0.58,3.33,5.79,2.5,4.27,3.24,2.71,1.63
10328539,42.3310008,-71.1028088,0.59,1.4,0.83,3.6,6.04,2.75,4.52,3.48,2.32,1.88
14668008,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51
10131503,42.3342793,-71.1004839,0.33,1.14,0.58,3.34,5.78,2.49,4.26,3.22,2.58,1.62
7280665,42.3338002,-71.0991424,0.42,1.22,0.65,3.43,5.85,2.55,4.32,3.29,2.76,1.7
10153536,42.3342793,-71.1004839,0.33,1.14,0.58,3.34,5.78,2.49,4.26,3.22,2.58,1.62
12359031,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51
13000520,42.3272075,-71.1062222,1.05,1.93,1.29,3.91,6.53,3.25,5.02,3.97,2.01,2.4
7050397,42.3272075,-71.1062222,1.05,1.93,1.29,3.91,6.53,3.25,5.02,3.97,2.01,2.4
4687499,42.3258875,-71.1117783,1.31,1.85,1.59,3.83,6.8,3.51,5.14,4.24,1.67,2.63
