listing_id,lat,lon,price,beds,price_bed,neighbourhood,property_type,room_type,accommodates
1472481,42.3109061,-71.0526049,$75.00,2,37.5,Dorchester,House,Private room,3
1112067,42.3010679,-71.0671159,$73.00,1,73,Dorchester,House,Private room,2
5584915,42.2723367,-71.0643534,$120.00,2,60,Dorchester,House,Entire home/apt,4
14756184,42.3245815,-71.0639979,$85.00,1,85,Dorchester,Apartment,Private room,2
14710769,42.2937063,-71.057084,$60.00,1,60,Dorchester,Apartment,Shared room,1
7927765,42.3248669,-71.0593373,$105.00,1,105,Dorchester,Apartment,Private room,2
5862806,42.3230339,-71.0584376,$60.00,1,60,Dorchester,Apartment,Private room,2
8566407,42.3124141,-71.0616421,$115.00,1,115,Dorchester,Condominium,Private room,2
13564281,42.3187074,-71.0596744,$60.00,1,60,Dorchester,Apartment,Private room,1
13007181,42.2842463,-71.0744317,$115.00,4,28.75,Dorchester,Apartment,Entire home/apt,4
14461747,42.3124141,-71.0616421,$165.00,1,165,Dorchester,Apartment,Private room,1
4879579,42.3151633,-71.0553094,$264.00,5,52.8,Dorchester,Apartment,Entire home/apt,9
14219033,42.2854739,-71.0836164,$59.00,1,59,Dorchester,Townhouse,Private room,2
5371051,42.3072465,-71.0683931,$110.00,4,27.5,Dorchester,Apartment,Entire home/apt,6
1881180,42.2949315,-71.0594471,$90.00,1,90,Dorchester,Apartment,Private room,2
7222349,42.2925899,-71.0565785,$140.00,1,140,Dorchester,House,Private room,2
11569331,42.290861,-71.0617176,$120.00,2,60,Dorchester,Apartment,Entire home/apt,4
3765289,42.3189538,-71.0546806,$65.00,1,65,Dorchester,Apartment,Private room,2
6523777,42.3137241,-71.0542863,$70.00,1,70,Dorchester,Condominium,Private room,2
7239024,42.2925899,-71.0565785,$100.00,1,100,Dorchester,House,Private room,2
12103501,42.3050714,-71.0763506,$34.00,1,34,Dorchester,Apartment,Private room,1
5991427,42.2924537,-71.0731836,$65.00,1,65,Dorchester,House,Private room,2
11964926,42.3162303,-71.0525907,$60.00,2,30,Dorchester,House,Private room,2
11021254,42.2999887,-71.0820815,$55.00,1,55,Dorchester,House,Private room,2
10185646,42.3001575,-71.0812857,$179.00,4,44.75,Dorchester,Apartment,Entire home/apt,4
12366845,42.3188883,-71.0652639,$200.00,3,66.6666666666667,Dorchester,Apartment,Entire home/apt,6
13622776,42.2851688,-71.0583614,$85.00,2,42.5,Dorchester,Apartment,Entire home/apt,3
13546414,42.3179898,-71.0582302,$75.00,2,37.5,Dorchester,House,Private room,5
11389072,42.3001575,-71.0812857,$119.00,3,39.6666666666667,Dorchester,Apartment,Private room,3
13415232,42.3109061,-71.0526049,$75.00,1,75,Dorchester,Apartment,Private room,2
536865,42.3121822,-71.0661518,$109.00,3,36.3333333333333,Dorchester,Apartment,Entire home/apt,4
1454258,42.3109061,-71.0526049,$100.00,1,100,Dorchester,Bed & Breakfast,Private room,2
7842550,42.3086504,-71.0792213,$45.00,2,22.5,Dorchester,House,Private room,2
1321422,42.3109061,-71.0526049,$76.00,1,76,Dorchester,House,Private room,3
13578911,42.3187074,-71.0596744,$45.00,1,45,Dorchester,Apartment,Private room,1
3765014,42.3189538,-71.0546806,$49.00,1,49,Dorchester,Apartment,Private room,1
12857981,42.3198747,-71.0764501,$60.00,,,Dorchester,House,Private room,2
4484747,42.3189538,-71.0546806,$49.00,1,49,Dorchester,Apartment,Private room,1
4967219,42.3103953,-71.0529492,$69.00,1,69,Dorchester,Apartment,Private room,2
13168176,42.3159445,-71.0613075,$96.00,2,48,Dorchester,Apartment,Entire home/apt,3
13955674,42.3129783,-71.0770014,$45.00,2,22.5,Dorchester,Apartment,Shared room,1
4173285,42.2842165,-71.0674479,$89.00,1,89,Dorchester,Condominium,Private room,1
5844314,42.3179898,-71.0582302,$100.00,1,100,Dorchester,House,Private room,5
14740708,42.319471,-71.042127,$55.00,2,27.5,Dorchester,Townhouse,Private room,2
13266133,42.2934177,-71.0649361,$85.00,1,85,Dorchester,Apartment,Private room,2
13151270,42.2931173,-71.0573161,$150.00,2,75,Dorchester,House,Private room,2
8956962,42.2865583,-71.0906026,$95.00,1,95,Dorchester,Apartment,Private room,2
9415687,42.2895874,-71.0685309,$200.00,1,200,Dorchester,Apartment,Entire home/apt,2
9685076,42.3065441,-71.0824613,$35.00,1,35,Dorchester,Apartment,Private room,1
4484798,42.3189538,-71.0546806,$68.00,1,68,Dorchester,Apartment,Private room,2
12593655,42.2827048,-71.0734809,$31.00,1,31,Dorchester,Apartment,Private room,1
7006683,42.3140649,-71.0597462,$80.00,1,80,Dorchester,Apartment,Private room,2
3303860,42.3158992,-71.0566885,$65.00,1,65,Dorchester,Apartment,Private room,2
13613812,42.3248669,-71.0593373,$135.00,2,67.5,Dorchester,Apartment,Private room,2
4695542,42.3103953,-71.0529492,$69.00,1,69,Dorchester,Apartment,Private room,2
3344639,42.3230339,-71.0584376,$50.00,1,50,Dorchester,Apartment,Private room,2
10610205,42.2990937,-71.0683146,$76.00,1,76,Dorchester,House,Private room,2
3057116,42.3060803,-71.0765946,$79.00,2,39.5,Dorchester,House,Private room,3
7939556,42.3248669,-71.0593373,$100.00,1,100,Dorchester,Apartment,Private room,2
7693354,42.3135028,-71.0535764,$82.00,1,82,Dorchester,House,Private room,2
91588,42.3109061,-71.0526049,$80.00,1,80,Dorchester,Condominium,Private room,2
9887664,42.3204064,-71.0498041,$160.00,2,80,Dorchester,Apartment,Entire home/apt,4
13655923,42.3140649,-71.0597462,$60.00,1,60,Dorchester,Apartment,Private room,2
57156,42.3103565,-71.0504233,$95.00,1,95,Dorchester,House,Entire home/apt,2
12020004,42.2895273,-71.0921176,$144.00,3,48,Dorchester,Apartment,Entire home/apt,6
6574771,42.3230339,-71.0584376,$45.00,1,45,Dorchester,Apartment,Private room,1
9332643,42.3162303,-71.0525907,$100.00,1,100,Dorchester,Apartment,Private room,1
7934491,42.3248669,-71.0593373,$135.00,1,135,Dorchester,Apartment,Private room,2
13281106,42.2843405,-71.068907,$150.00,2,75,Dorchester,Apartment,Entire home/apt,3
12052292,42.3007983,-71.0659933,$44.00,1,44,Dorchester,Apartment,Private room,2
1112193,42.3010679,-71.0671159,$65.00,2,32.5,Dorchester,House,Private room,2
9494212,42.290701,-71.060139,$64.00,1,64,Dorchester,Apartment,Private room,3
6626933,42.3210606,-71.0639355,$75.00,1,75,Dorchester,Apartment,Private room,2
11853416,42.2780519,-71.0686275,$189.00,2,94.5,Dorchester,Condominium,Entire home/apt,5
9493951,42.290701,-71.060139,$75.00,2,37.5,Dorchester,Apartment,Private room,4
10034592,42.3181156,-71.0402505,$55.00,1,55,Dorchester,Apartment,Private room,2
205894,42.2983071,-71.0617246,$65.00,1,65,Dorchester,House,Private room,2
4875342,42.2975837,-71.0687434,$75.00,1,75,Dorchester,House,Private room,2
1352776,42.3140429,-71.0719696,$65.00,1,65,Dorchester,Condominium,Private room,2
13509665,42.3158992,-71.0566885,$49.00,1,49,Dorchester,Apartment,Private room,1
12125635,42.2934177,-71.0649361,$80.00,1,80,Dorchester,Apartment,Private room,2
4793787,42.3162303,-71.0525907,$45.00,1,45,Dorchester,Apartment,Private room,2
13417233,42.2956054,-71.0590848,$62.00,1,62,Dorchester,House,Private room,2
13574652,42.3187074,-71.0596744,$60.00,1,60,Dorchester,Apartment,Private room,1
10559976,42.2842165,-71.0674479,$55.00,1,55,Dorchester,Apartment,Private room,2
2811937,42.2842165,-71.0674479,$65.00,1,65,Dorchester,Apartment,Private room,2
9279773,42.3109061,-71.0526049,$70.00,1,70,Dorchester,Apartment,Private room,2
7725279,42.2870131,-71.0893678,$40.00,1,40,Dorchester,House,Private room,1
3678429,42.2832719,-71.0763154,$80.00,1,80,Dorchester,House,Shared room,1
12109171,42.2913304,-71.0757896,$175.00,4,43.75,Dorchester,Apartment,Entire home/apt,6
6627469,42.3210606,-71.0639355,$200.00,2,100,Dorchester,Apartment,Entire home/apt,4
14671948,42.3147675,-71.0646095,$153.00,3,51,Dorchester,Entire Floor,Entire home/apt,6
9494511,42.290701,-71.060139,$59.00,1,59,Dorchester,Apartment,Private room,2
7449448,42.2870131,-71.0893678,$45.00,1,45,Dorchester,House,Private room,1
14918425,42.3024561,-71.0643478,$160.00,5,32,Dorchester,Apartment,Entire home/apt,9
533152,42.3248669,-71.0593373,$125.00,2,62.5,Dorchester,Apartment,Entire home/apt,4
3415434,42.3189538,-71.0546806,$63.00,1,63,Dorchester,Apartment,Private room,1
4431210,42.3189538,-71.0546806,$49.00,1,49,Dorchester,Apartment,Private room,1
826706,42.3001575,-71.0812857,$72.00,2,36,Dorchester,Apartment,Private room,2
3628320,42.2979013,-71.0583779,$130.00,2,65,Dorchester,Apartment,Entire home/apt,5
14900236,42.2937063,-71.057084,$80.00,1,80,Dorchester,House,Private room,2
14127153,42.2827048,-71.0734809,$31.00,1,31,Dorchester,Apartment,Private room,1
10068240,42.290701,-71.060139,$67.00,2,33.5,Dorchester,Apartment,Private room,4
13098572,42.3600825,-71.0588801,$129.00,2,64.5,Dorchester,House,Entire home/apt,3
400067,42.3001575,-71.0812857,$56.00,1,56,Dorchester,Apartment,Private room,1
3250847,42.3179511,-71.0540683,$70.00,1,70,Dorchester,Apartment,Private room,1
530983,42.3136331,-71.061135,$175.00,4,43.75,Dorchester,House,Entire home/apt,9
4447430,42.311048,-71.0539099,$300.00,2,150,Dorchester,Apartment,Entire home/apt,6
531552,42.290701,-71.060139,$125.00,3,41.6666666666667,Dorchester,Apartment,Entire home/apt,5
13313124,42.2843405,-71.068907,$80.00,1,80,Dorchester,Apartment,Private room,2
14539326,42.3248669,-71.0593373,$100.00,1,100,Dorchester,Apartment,Private room,1
11759332,42.2907512,-71.0647126,$65.00,1,65,Dorchester,Apartment,Private room,1
3250739,42.3189538,-71.0546806,$65.00,1,65,Dorchester,Apartment,Private room,2
14632821,42.3165307,-71.0545928,$72.00,1,72,Dorchester,Apartment,Private room,2
6887926,42.3189538,-71.0546806,$68.00,1,68,Dorchester,Apartment,Private room,2
2000797,42.3136331,-71.061135,$70.00,1,70,Dorchester,House,Private room,2
579605,42.3248669,-71.0593373,$125.00,2,62.5,Dorchester,Apartment,Entire home/apt,4
11966297,42.3204064,-71.0498041,$150.00,2,75,Dorchester,Condominium,Entire home/apt,4
6870485,42.3179511,-71.0540683,$65.00,1,65,Dorchester,Apartment,Private room,1
4216208,42.2820172,-71.0824447,$89.00,3,29.6666666666667,Dorchester,Apartment,Entire home/apt,4
3052935,42.3179511,-71.0540683,$70.00,1,70,Dorchester,Apartment,Private room,1
8886703,42.2817392,-71.0856002,$52.00,1,52,Dorchester,House,Private room,2
9685085,42.2895874,-71.0685309,$38.00,1,38,Dorchester,Apartment,Private room,1
12343588,42.2979013,-71.0583779,$165.00,3,55,Dorchester,Apartment,Entire home/apt,6
3945704,42.3254704,-71.0571422,$80.00,1,80,Dorchester,Apartment,Private room,2
12657537,42.3248669,-71.0593373,$135.00,2,67.5,Dorchester,Apartment,Private room,2
13767907,42.319471,-71.042127,$60.00,1,60,Dorchester,Townhouse,Private room,2
9383459,42.3135872,-71.0667633,$35.00,2,17.5,Dorchester,House,Private room,3
14822087,42.307593,-71.0605087,$44.00,1,44,Dorchester,Bed & Breakfast,Shared room,2
13374617,42.2827048,-71.0734809,$31.00,1,31,Dorchester,Apartment,Private room,1
4527029,42.3158992,-71.0566885,$46.00,1,46,Dorchester,Apartment,Private room,1
14093943,42.2815155,-71.0605653,$95.00,2,47.5,Dorchester,Apartment,Entire home/apt,4
7476936,42.3181156,-71.0402505,$100.00,2,50,Dorchester,Apartment,Private room,2
1332786,42.3109061,-71.0526049,$47.00,1,47,Dorchester,House,Private room,1
4350898,42.3600825,-71.0588801,$99.00,1,99,Dorchester,Apartment,Private room,2
14040282,42.2990937,-71.0683146,$96.00,2,48,Dorchester,House,Private room,4
3953472,42.2931173,-71.0573161,$144.00,3,48,Dorchester,Apartment,Entire home/apt,6
18711,42.3248669,-71.0593373,$126.00,3,42,Dorchester,Apartment,Entire home/apt,6
1544702,42.3109061,-71.0526049,$77.00,2,38.5,Dorchester,House,Private room,3
315982,42.2983071,-71.0617246,$165.00,2,82.5,Dorchester,Townhouse,Entire home/apt,6
561769,42.3136331,-71.061135,$142.00,4,35.5,Dorchester,Apartment,Entire home/apt,6
12344014,42.3205156,-71.0570768,$175.00,2,87.5,Dorchester,Apartment,Entire home/apt,4
7071883,42.3098604,-71.0486829,$195.00,2,97.5,Dorchester,Apartment,Entire home/apt,4
4494419,42.2779773,-71.0664923,$59.00,1,59,Dorchester,Apartment,Private room,1
3166256,42.3204064,-71.0498041,$135.00,2,67.5,Dorchester,Bed & Breakfast,Entire home/apt,4
13242393,42.305556,-71.072424,$39.00,1,39,Dorchester,Apartment,Private room,1
2871079,42.3158992,-71.0566885,$250.00,1,250,Dorchester,Loft,Entire home/apt,2
13979354,42.3221428,-71.0691366,$88.00,2,44,Dorchester,House,Private room,4
10268223,42.31712,-71.0543363,$60.00,1,60,Dorchester,House,Private room,2
3641545,42.3109061,-71.0526049,$68.00,3,22.6666666666667,Dorchester,House,Private room,3
839265,42.3001575,-71.0812857,$56.00,1,56,Dorchester,Apartment,Private room,1
232990,42.2826027,-71.067605,$79.00,1,79,Dorchester,House,Private room,3
1584362,42.3109061,-71.0526049,$63.00,2,31.5,Dorchester,House,Private room,3
4503393,42.3189538,-71.0546806,$55.00,1,55,Dorchester,Apartment,Private room,1
1821633,42.3109061,-71.0526049,$100.00,1,100,Dorchester,Bed & Breakfast,Private room,2
4934600,42.2956054,-71.0590848,$150.00,3,50,Dorchester,House,Entire home/apt,4
3394437,42.3145695,-71.0623611,$300.00,3,100,Dorchester,House,Entire home/apt,6
533114,42.3124141,-71.0616421,$168.00,3,56,Dorchester,Apartment,Entire home/apt,6
7367795,42.3162303,-71.0525907,$150.00,1,150,Dorchester,House,Private room,2
8523157,42.3153628,-71.0649473,$79.00,1,79,Dorchester,House,Private room,2
12586305,42.2834413,-71.0833025,$70.00,2,35,Dorchester,House,Private room,2
12175961,42.2890342,-71.067171,$35.00,1,35,Dorchester,Apartment,Private room,1
6965516,42.28976,-71.059196,$73.00,1,73,Dorchester,House,Private room,1
6655012,42.2834413,-71.0833025,$65.00,1,65,Dorchester,House,Private room,2
12126299,42.2949315,-71.0594471,$275.00,3,91.6666666666667,Dorchester,Apartment,Entire home/apt,6
5048406,42.3121822,-71.0661518,$78.00,1,78,Dorchester,House,Private room,2
3311675,42.2779773,-71.0664923,$52.00,1,52,Dorchester,Apartment,Private room,1
1262443,42.3174571,-71.0621141,$39.00,1,39,Dorchester,Apartment,Private room,2
8161218,42.3160045,-71.0729626,$100.00,1,100,Dorchester,Apartment,Private room,2
13325983,42.319843,-71.043553,$60.00,1,60,Dorchester,Apartment,Private room,2
3294775,42.3136331,-71.061135,$65.00,1,65,Dorchester,House,Private room,2
8947232,42.2895874,-71.0685309,$60.00,1,60,Dorchester,Apartment,Private room,1
13714934,42.3147675,-71.0646095,$100.00,2,50,Dorchester,Condominium,Entire home/apt,4
13687764,42.3172953,-71.0579137,$60.00,1,60,Dorchester,Apartment,Private room,2
3946215,42.3254704,-71.0571422,$40.00,1,40,Dorchester,Apartment,Private room,1
13699440,42.2956054,-71.0590848,$175.00,2,87.5,Dorchester,Apartment,Entire home/apt,4
7246272,42.3180309,-71.0618667,$108.00,1,108,Dorchester,Condominium,Private room,2
6014302,42.2924537,-71.0731836,$65.00,1,65,Dorchester,House,Private room,2
13927765,42.2895874,-71.0685309,$144.00,2,72,Dorchester,Apartment,Entire home/apt,4
200265,42.2826027,-71.067605,$79.00,1,79,Dorchester,House,Private room,3
7292184,42.2931173,-71.0573161,$60.00,1,60,Dorchester,Condominium,Private room,1
13443949,42.3162303,-71.0525907,$65.00,1,65,Dorchester,House,Private room,3
14647962,42.2928674,-71.0696812,$185.00,3,61.6666666666667,Dorchester,Apartment,Entire home/apt,5
8587030,42.3159445,-71.0613075,$150.00,1,150,Dorchester,House,Private room,2
3589869,42.2843405,-71.068907,$80.00,1,80,Dorchester,Apartment,Private room,2
377474,42.2983071,-71.0617246,$395.00,8,49.375,Dorchester,House,Entire home/apt,14
13236936,42.2842165,-71.0674479,$55.00,1,55,Dorchester,Apartment,Private room,1
3539510,42.3248669,-71.0593373,$164.00,3,54.6666666666667,Dorchester,Apartment,Entire home/apt,6
213086,42.3179511,-71.0540683,$70.00,1,70,Dorchester,Apartment,Private room,1
8536113,42.2953276,-71.0625157,$300.00,4,75,Dorchester,Condominium,Entire home/apt,8
11584799,42.2934177,-71.0649361,$85.00,1,85,Dorchester,Apartment,Private room,2
771309,42.3109061,-71.0526049,$58.00,1,58,Dorchester,Apartment,Private room,1
8291550,42.295546,-71.056221,$150.00,3,50,Dorchester,Condominium,Entire home/apt,4
1944976,42.3109061,-71.0526049,$76.00,1,76,Dorchester,Apartment,Private room,1
11258721,42.3050714,-71.0763506,$37.00,1,37,Dorchester,Apartment,Private room,1
3294152,42.3136331,-71.061135,$130.00,1,130,Dorchester,Apartment,Entire home/apt,4
8717204,42.2956054,-71.0590848,$180.00,2,90,Dorchester,Apartment,Entire home/apt,4
13239143,42.305556,-71.072424,$35.00,1,35,Dorchester,Apartment,Private room,1
13861258,42.2843576,-71.0521961,$51.00,1,51,Dorchester,Condominium,Shared room,1
8536127,42.3141924,-71.0694062,$225.00,4,56.25,Dorchester,House,Entire home/apt,8
14565726,42.319843,-71.043553,$29.00,1,29,Dorchester,Apartment,Shared room,1
14600925,42.3037671,-71.0718624,$36.00,1,36,Dorchester,Apartment,Private room,1
6881541,42.297655,-71.0501681,$199.00,4,49.75,Dorchester,Apartment,Entire home/apt,7
3344322,42.3136331,-71.061135,$75.00,1,75,Dorchester,House,Private room,2
7454966,42.3189538,-71.0546806,$69.00,1,69,Dorchester,Apartment,Private room,2
12593869,42.2827048,-71.0734809,$31.00,1,31,Dorchester,Apartment,Private room,1
10426124,42.3033849,-71.0823845,$84.00,3,28,Dorchester,House,Entire home/apt,5
14389002,42.3515123,-71.0502614,$329.00,2,164.5,South Boston Waterfront,Apartment,Entire home/apt,4
10053549,42.3520417,-71.0459318,$169.00,1,169,South Boston Waterfront,Apartment,Entire home/apt,3
10138792,42.3481298,-71.0385345,$129.00,2,64.5,South Boston Waterfront,Apartment,Entire home/apt,4
10905777,42.3405956,-71.0499635,$200.00,2,100,South Boston Waterfront,Condominium,Entire home/apt,2
14468656,42.3481298,-71.0385345,$125.00,1,125,South Boston Waterfront,Apartment,Private room,2
14553530,42.3520417,-71.0459318,$175.00,1,175,South Boston Waterfront,Apartment,Private room,2
7225201,42.3452801,-71.0524536,$170.00,1,170,South Boston Waterfront,Loft,Private room,2
13514017,42.3520417,-71.0459318,$295.00,2,147.5,South Boston Waterfront,Apartment,Entire home/apt,6
11648688,42.3481298,-71.0385345,$250.00,2,125,South Boston Waterfront,Apartment,Entire home/apt,4
13450880,42.351979,-71.048016,$149.00,2,74.5,South Boston Waterfront,Apartment,Private room,2
6798777,42.3481298,-71.0385345,$280.00,2,140,South Boston Waterfront,Apartment,Entire home/apt,5
14843783,42.3452801,-71.0524536,$349.00,2,174.5,South Boston Waterfront,Apartment,Entire home/apt,5
13221129,42.3520417,-71.0459318,$189.00,1,189,South Boston Waterfront,Apartment,Entire home/apt,3
10051357,42.3520417,-71.0459318,$199.00,2,99.5,South Boston Waterfront,Apartment,Entire home/apt,5
10050351,42.3520417,-71.0459318,$169.00,1,169,South Boston Waterfront,Apartment,Entire home/apt,3
12287687,42.3481298,-71.0385345,$399.00,2,199.5,South Boston Waterfront,Apartment,Entire home/apt,5
5191658,42.3497155,-71.0503794,$250.00,1,250,South Boston Waterfront,Loft,Entire home/apt,2
14711125,42.3413757,-71.0478367,$229.00,2,114.5,South Boston Waterfront,Apartment,Entire home/apt,4
8271384,42.3395808,-71.0499324,$125.00,1,125,South Boston Waterfront,Apartment,Entire home/apt,2
12679021,42.3515123,-71.0502614,"$3,000.00",2,1500,South Boston Waterfront,Apartment,Entire home/apt,4
10053928,42.3520417,-71.0459318,$169.00,1,169,South Boston Waterfront,Apartment,Entire home/apt,3
12072006,42.3520417,-71.0459318,$199.00,1,199,South Boston Waterfront,Apartment,Entire home/apt,3
4435883,42.3600825,-71.0588801,$175.00,2,87.5,South Boston Waterfront,Apartment,Entire home/apt,3
13298546,42.3497155,-71.0503794,$209.00,1,209,South Boston Waterfront,Loft,Entire home/apt,2
13218729,42.3515123,-71.0502614,$299.00,1,299,South Boston Waterfront,Apartment,Entire home/apt,2
11563716,42.3520417,-71.0459318,$389.00,4,97.25,South Boston Waterfront,Apartment,Entire home/apt,6
6598203,42.3481298,-71.0385345,$603.00,3,201,South Boston Waterfront,Apartment,Entire home/apt,5
6843850,42.3452801,-71.0524536,$500.00,3,166.666666666667,South Boston Waterfront,Apartment,Entire home/apt,4
2649521,42.3406228,-71.05414,$600.00,4,150,South Boston Waterfront,Apartment,Entire home/apt,6
14774811,42.3481298,-71.0385345,$250.00,2,125,South Boston Waterfront,Apartment,Entire home/apt,6
10054046,42.3520417,-71.0459318,$169.00,1,169,South Boston Waterfront,Apartment,Entire home/apt,3
13510994,42.3520417,-71.0459318,$295.00,1,295,South Boston Waterfront,Apartment,Entire home/apt,2
9218362,42.3481298,-71.0385345,$214.00,1,214,South Boston Waterfront,Apartment,Entire home/apt,3
10053235,42.3520417,-71.0459318,$169.00,1,169,South Boston Waterfront,Apartment,Entire home/apt,3
8595227,42.3481298,-71.0385345,$400.00,2,200,South Boston Waterfront,Apartment,Entire home/apt,4
6006121,42.3336156,-71.0497892,$145.00,1,145,South Boston Waterfront,Apartment,Private room,2
10053032,42.3520417,-71.0459318,$379.00,3,126.333333333333,South Boston Waterfront,Apartment,Entire home/apt,6
10053454,42.3520417,-71.0459318,$169.00,1,169,South Boston Waterfront,Apartment,Entire home/apt,3
10052824,42.3520417,-71.0459318,$279.00,3,93,South Boston Waterfront,Apartment,Entire home/apt,6
10052622,42.3520417,-71.0459318,$279.00,2,139.5,South Boston Waterfront,Apartment,Entire home/apt,6
10592815,42.3481298,-71.0385345,$200.00,2,100,South Boston Waterfront,Apartment,Entire home/apt,4
2564544,42.3452801,-71.0524536,$179.00,1,179,South Boston Waterfront,Apartment,Private room,2
10052920,42.3520417,-71.0459318,$279.00,3,93,South Boston Waterfront,Apartment,Entire home/apt,6
2384107,42.3452801,-71.0524536,$350.00,1,350,South Boston Waterfront,Apartment,Entire home/apt,3
13951039,42.3497155,-71.0503794,$185.00,1,185,South Boston Waterfront,Loft,Entire home/apt,3
10051623,42.3520417,-71.0459318,$199.00,2,99.5,South Boston Waterfront,Apartment,Entire home/apt,5
12984263,42.3520417,-71.0459318,$285.00,2,142.5,South Boston Waterfront,Apartment,Entire home/apt,3
14158636,42.3520417,-71.0459318,$179.00,5,35.8,South Boston Waterfront,Apartment,Private room,4
10052445,42.3520417,-71.0459318,$279.00,3,93,South Boston Waterfront,Apartment,Entire home/apt,6
7134081,42.3452801,-71.0524536,$390.00,2,195,South Boston Waterfront,Condominium,Entire home/apt,4
11087657,42.3405956,-71.0499635,$200.00,2,100,South Boston Waterfront,Condominium,Entire home/apt,5
6609546,42.3493516,-71.0402533,$150.00,2,75,South Boston Waterfront,Apartment,Private room,2
12639344,42.3481298,-71.0385345,$150.00,1,150,South Boston Waterfront,Apartment,Entire home/apt,4
12047758,42.3481298,-71.0385345,$200.00,2,100,South Boston Waterfront,Apartment,Entire home/apt,4
8131907,42.3481298,-71.0385345,$125.00,1,125,South Boston Waterfront,Apartment,Private room,2
10475848,42.3497155,-71.0503794,$361.00,3,120.333333333333,South Boston Waterfront,Apartment,Entire home/apt,5
7461091,42.3483313,-71.0462567,$500.00,1,500,South Boston Waterfront,Apartment,Private room,2
5952474,42.3405956,-71.0499635,$249.00,1,249,South Boston Waterfront,Apartment,Entire home/apt,4
1644031,42.3391506,-71.0477216,$115.00,1,115,South Boston Waterfront,House,Private room,2
8366402,42.3413757,-71.0478367,$180.00,1,180,South Boston Waterfront,Apartment,Entire home/apt,2
14291722,42.3505677,-71.0464252,"$1,250.00",1,1250,South Boston Waterfront,Apartment,Entire home/apt,2
11735784,42.3520417,-71.0459318,$506.00,4,126.5,South Boston Waterfront,Apartment,Entire home/apt,6
12309083,42.3520417,-71.0459318,$250.00,2,125,South Boston Waterfront,Apartment,Entire home/apt,6
11275661,42.3520417,-71.0459318,$285.00,2,142.5,South Boston Waterfront,Apartment,Entire home/apt,3
10850420,42.3520417,-71.0459318,$190.00,1,190,South Boston Waterfront,Apartment,Entire home/apt,2
13602808,42.351979,-71.048016,$249.00,2,124.5,South Boston Waterfront,Apartment,Entire home/apt,4
7982359,42.3481298,-71.0385345,$603.00,3,201,South Boston Waterfront,Apartment,Entire home/apt,5
3363097,42.3452801,-71.0524536,$400.00,2,200,South Boston Waterfront,Apartment,Entire home/apt,5
11276570,42.3520417,-71.0459318,$402.00,3,134,South Boston Waterfront,Apartment,Entire home/apt,5
14519844,42.3481298,-71.0385345,$249.00,1,249,South Boston Waterfront,Apartment,Entire home/apt,4
11734812,42.3520417,-71.0459318,$506.00,4,126.5,South Boston Waterfront,Apartment,Entire home/apt,6
11572070,42.3481298,-71.0385345,$200.00,1,200,South Boston Waterfront,Apartment,Entire home/apt,4
14387692,42.3413757,-71.0478367,$175.00,1,175,South Boston Waterfront,Apartment,Entire home/apt,2
13813809,42.3481298,-71.0385345,$250.00,2,125,South Boston Waterfront,Apartment,Entire home/apt,4
11863590,42.3481298,-71.0385345,$249.00,2,124.5,South Boston Waterfront,Apartment,Entire home/apt,4
13814175,42.3481298,-71.0385345,$250.00,2,125,South Boston Waterfront,Apartment,Entire home/apt,4
13813149,42.3413757,-71.0478367,$225.00,2,112.5,South Boston Waterfront,Apartment,Entire home/apt,4
13746896,42.3497155,-71.0503794,$199.00,2,99.5,South Boston Waterfront,Apartment,Entire home/apt,4
13911832,42.3520417,-71.0459318,$245.00,1,245,South Boston Waterfront,Apartment,Entire home/apt,2
13942919,42.3481298,-71.0385345,$199.00,1,199,South Boston Waterfront,Apartment,Entire home/apt,3
7929879,42.3403397,-71.0532183,$220.00,1,220,South Boston Waterfront,Other,Private room,2
13713713,42.3600825,-71.0588801,$225.00,1,225,South Boston Waterfront,Apartment,Entire home/apt,2
11649321,42.3481298,-71.0385345,$250.00,2,125,South Boston Waterfront,Apartment,Entire home/apt,4
11592067,42.3295793,-71.0526796,$240.00,2,120,South Boston,Apartment,Entire home/apt,5
7853971,42.3403397,-71.0532183,$189.00,1,189,South Boston,Apartment,Entire home/apt,4
11970702,42.340444,-71.0482265,$700.00,2,350,South Boston,Condominium,Entire home/apt,4
14873100,42.3303297,-71.0576502,$75.00,1,75,South Boston,House,Private room,2
6544642,42.3356314,-71.0354156,$175.00,1,175,South Boston,Apartment,Entire home/apt,2
7988755,42.3292217,-71.0547271,$109.00,1,109,South Boston,Apartment,Private room,3
4996375,42.3393572,-71.0488053,$119.00,1,119,South Boston,Apartment,Private room,2
11492423,42.3358239,-71.0532157,$100.00,1,100,South Boston,Apartment,Private room,2
4586590,42.3292217,-71.0547271,$99.00,1,99,South Boston,Apartment,Private room,2
12581300,42.330489,-71.0533977,$65.00,1,65,South Boston,House,Private room,2
6489209,42.3303297,-71.0576502,$75.00,1,75,South Boston,House,Shared room,2
11986653,42.3295793,-71.0526796,$45.00,2,22.5,South Boston,Apartment,Private room,4
6088708,42.3299359,-71.0536894,$128.00,1,128,South Boston,House,Private room,2
6151079,42.3299359,-71.0536894,$118.00,1,118,South Boston,House,Private room,2
5511924,42.3365174,-71.0344996,$135.00,1,135,South Boston,Apartment,Private room,2
14843050,42.3396256,-71.05101,$125.00,1,125,South Boston,Apartment,Private room,2
