listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory,price,beds,price_bed,rating,reviews_month,reviews_count,property_type,room_type,accommodates,host_response_rate,host_listing_count,bathrooms,bedrooms,availability,n,sscore,avgsscore,clus
6118583,42.3311839,-71.1086751,0.8,1.53,1.07,3.54,6.29,3,4.76,3.73,2.22,2.12,140,2,70,100,0.6,10,7,2,3,100,1,1,1,60,75,168,2.24,4
6990023,42.3260904,-71.1044948,1,1.81,1.32,4,6.4,3.12,4.89,3.84,1.91,2.26,88,1,88,95,1.38,20,1,1,2,91,1,1,1,305,115,244,2.12173913043478,4
10328539,42.3310008,-71.1028088,0.59,1.4,0.83,3.6,6.04,2.75,4.52,3.48,2.32,1.88,74,1,74,93,11.36,25,2,1,2,100,1,1,1,237,96,194,2.02083333333333,4
13000520,42.3272075,-71.1062222,1.05,1.93,1.29,3.91,6.53,3.25,5.02,3.97,2.01,2.4,80,1,80,98,2.41,9,3,1,2,100,4,1,1,30,48,96,2,4
13062783,42.3318391,-71.1056003,0.63,1.43,0.9,3.47,6.11,2.82,4.59,3.56,2.41,1.95,42,1,42,85,1.5,4,1,1,1,90,1,1,1,0,25,50,2,4
8442314,42.3334734,-71.1052826,0.52,1.32,0.79,3.35,6,2.71,4.48,3.44,2.57,1.83,89,1,89,84,2.35,27,2,1,2,100,3,1,1,217,96,164,1.70833333333333,4
12750816,42.3302935,-71.1049919,0.81,1.61,1.05,3.64,6.25,2.96,4.73,3.7,2.37,2.09,150,2,75,74,2.78,10,1,2,4,94,5,1,2,0,22,45,2.04545454545455,4
9998187,42.3258875,-71.1117783,1.31,1.85,1.59,3.83,6.8,3.51,5.14,4.24,1.67,2.63,99,2,49.5,93,1.08,9,1,1,3,90,3,2,1,90,56,108,1.92857142857143,4
13525610,42.3331993,-71.1019797,0.47,1.28,0.71,3.46,5.92,2.63,4.4,3.36,2.68,1.76,85,1,85,93,2.96,8,2,1,1,100,3,1,1,154,40,84,2.1,4
8539551,42.3334734,-71.1052826,0.52,1.32,0.79,3.35,6,2.71,4.48,3.44,2.57,1.83,79,1,79,94,2.84,33,2,1,1,100,3,2,1,217,157,299,1.90445859872611,4
9407895,42.3338002,-71.0991424,0.42,1.22,0.65,3.43,5.85,2.55,4.32,3.29,2.76,1.7,28,1,28,68,1.3,11,1,3,1,100,1,1,1,0,26,50,1.92307692307692,4
13651290,42.332427,-71.096541,0.55,1.29,0.62,3.58,5.71,2.42,4.19,3.15,2.58,1.57,55,2,27.5,95,2.5,4,1,2,2,100,1,1,0,29,24,44,1.83333333333333,4
3198169,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51,110,1,110,98,0.35,9,1,1,2,100,1,1,1,176,47,92,1.95744680851064,4
7113260,42.3267966,-71.0986349,0.99,1.73,1.06,4.02,6.08,2.78,4.54,3.52,2.21,2.01,90,1,90,95,1.63,23,7,1,2,100,3,1,1,312,125,237,1.896,4
14092430,42.3334734,-71.1052826,0.52,1.32,0.79,3.35,6,2.71,4.48,3.44,2.57,1.83,74,1,74,78,6.88,11,2,1,2,100,3,2,1,0,36,67,1.86111111111111,4
6834270,42.337739,-71.0957317,0.21,0.85,0.2,3.15,5.41,2.12,3.89,2.86,3.05,1.25,100,1,100,85,1.97,29,1,2,2,31,2,1,1,308,124,177,1.42741935483871,4
12667158,42.3296222,-71.1049269,0.85,1.66,1.09,3.86,6.37,3,4.77,3.81,2.22,2.14,150,3,50,48,2.66,7,1,2,4,94,5,1,2,0,21,39,1.85714285714286,4
