listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory,price,beds,price_bed,rating,reviews_month,reviews_count,property_type,room_type,accommodates,host_response_rate,host_listing_count,bathrooms,bedrooms,availability
5088560,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,600,2,300,100,2.92,38,Condominium,Entire home/apt,4,100,3,2,2,145
4364989,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,175,2,87.5,95,1.88,31,Apartment,Entire home/apt,4,100,11,1,1,291
14091605,42.3385143,-71.0762779,1.48,1.55,1.21,3.53,4.61,1.43,3.16,2.05,3.55,1.23,69,1,69,94,10.41,17,Loft,Private room,2,100,1,1,1,1
1810397,42.3431,-71.0715473,1.75,1.56,1.48,3.54,4.29,1.09,2.82,1.71,4,1,800,4,200,98,0.97,26,Apartment,Entire home/apt,8,100,1,2.5,3,334
7377034,42.3440218,-71.0662082,2.04,1.8,1.77,3.79,3.95,0.86,2.61,1.39,4.2,1.25,133,2,66.5,95,1.27,17,Condominium,Private room,4,100,1,1,1,19
453660,42.342851,-71.0727874,1.67,1.5,1.4,3.49,4.31,1.11,2.85,1.74,3.91,0.96,99,1,99,96,1.39,55,Apartment,Private room,2,100,3,1,1,292
12049787,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88,170,2,85,88,1.33,7,Apartment,Entire home/apt,2,100,37,1,0,155
3842286,42.3452455,-71.0729927,1.7,1.47,1.44,3.46,4.37,1.08,2.83,1.81,4.06,0.9,189,1,189,99,0.9,22,Apartment,Entire home/apt,4,100,1,1,1,129
13377097,42.3437186,-71.0735154,1.66,1.42,1.39,3.41,4.3,1.11,2.84,1.74,3.93,0.87,150,1,150,96,2.03,5,Townhouse,Entire home/apt,2,100,4,1,0,140
7920541,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31,179,2,89.5,96,3.06,33,Condominium,Entire home/apt,4,71,363,1,1,26
2694019,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,250,1,250,90,1.16,34,Apartment,Entire home/apt,3,100,1,1,1,171
11590512,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31,229,1,229,92,0.96,5,Condominium,Entire home/apt,2,71,363,1,1,7
5593888,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,89,1,89,86,3.66,60,Apartment,Private room,2,100,1,1,1,133
12308161,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,119,1,119,97,6.08,29,Apartment,Private room,2,100,1,1,1,40
989163,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,170,1,170,98,0.52,19,Apartment,Entire home/apt,2,100,6,1,1,318
12916551,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95,159,2,79.5,98,9.08,33,Apartment,Entire home/apt,6,100,2,1,1,242
7214920,42.3383079,-71.0709452,1.82,1.67,1.64,3.66,4.39,1.4,3.09,1.91,3.77,1.22,250,2,125,92,0.92,13,Condominium,Entire home/apt,3,100,1,1,2,272
7755144,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,225,1,225,98,1.94,24,Apartment,Entire home/apt,3,100,1,1,1,346
10391455,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,75,1,75,96,1.3,9,Apartment,Private room,2,100,6,1,1,41
5639731,42.3414072,-71.0789189,1.33,1.28,1.06,3.27,4.62,1.32,3.08,2.06,3.65,0.96,144,1,144,83,0.73,13,Apartment,Entire home/apt,2,98,24,1,0,320
6134013,42.3431182,-71.0699528,1.86,1.67,1.6,3.66,4.19,1.01,2.74,1.63,4.04,1.16,120,1,120,98,3,48,House,Private room,2,100,1,1,1,0
4461846,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79,147,1,147,75,0.25,4,Apartment,Entire home/apt,2,100,52,1,0,296
6444303,42.3415199,-71.0747768,1.55,1.38,1.34,3.36,4.45,1.27,3,1.89,3.79,0.92,217,1,217,99,1.37,21,Apartment,Private room,2,100,6,1,1,7
7575052,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,200,2,100,97,1.73,23,Apartment,Entire home/apt,4,100,11,1,1,264
14125957,42.3433918,-71.0776627,1.39,1.16,1.13,3.15,4.43,1.14,2.89,1.87,3.75,0.77,150,1,150,97,7,7,Apartment,Entire home/apt,2,100,1,1,0,33
12587887,42.3383079,-71.0709452,1.82,1.67,1.64,3.66,4.39,1.4,3.09,1.91,3.77,1.22,279,2,139.5,100,1.13,4,Apartment,Entire home/apt,4,90,1,1,2,235
1038465,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9,135,1,135,88,3.92,163,House,Private room,1,100,5,1,1,333
8753913,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,240,2,120,96,2.4,26,Apartment,Entire home/apt,4,100,1,1,2,101
2495047,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,160,1,160,88,0.33,8,Apartment,Entire home/apt,2,100,6,1,0,310
10671192,42.338942,-71.0787036,1.3,1.33,1.03,3.33,4.76,1.56,3.29,2.18,3.54,1.19,175,1,175,100,6.61,24,Apartment,Entire home/apt,2,100,1,1,1,36
9474436,42.3457835,-71.076447,1.52,1.28,1.25,3.27,4.29,0.99,2.75,1.73,3.95,0.65,228,1,228,95,1.34,13,Apartment,Entire home/apt,2,100,1,1,1,75
1200502,42.3393905,-71.0767268,1.43,1.46,1.16,3.45,4.65,1.47,3.2,2.09,3.64,1.15,145,1,145,87,0.96,34,Apartment,Entire home/apt,2,100,1,1,1,271
9757412,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,89,1,89,96,1.7,15,Apartment,Private room,1,100,1,1,1,0
7508063,42.3440218,-71.0662082,2.04,1.8,1.77,3.79,3.95,0.86,2.61,1.39,4.2,1.25,238,2,119,96,0.68,9,Apartment,Entire home/apt,6,100,2,1,2,0
14094279,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84,149,1,149,100,8.78,12,Apartment,Private room,2,100,1,2,1,12
7114655,42.3440218,-71.0662082,2.04,1.8,1.77,3.79,3.95,0.86,2.61,1.39,4.2,1.25,300,5,60,90,0.29,4,Condominium,Entire home/apt,5,100,1,1,2,17
8815257,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31,177,3,59,93,3.08,27,Apartment,Entire home/apt,6,100,4,2,2,63
2215762,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,185,1,185,99,0.56,16,Apartment,Entire home/apt,2,100,6,1,1,309
5640375,42.3414072,-71.0789189,1.33,1.28,1.06,3.27,4.62,1.32,3.08,2.06,3.65,0.96,122,1,122,84,1.14,20,Apartment,Entire home/apt,2,98,24,1,0,325
8096900,42.3383079,-71.0709452,1.82,1.67,1.64,3.66,4.39,1.4,3.09,1.91,3.77,1.22,160,1,160,90,0.49,6,Apartment,Entire home/apt,4,89,1,1,2,112
6426364,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,200,1,200,95,1.66,25,Apartment,Entire home/apt,4,100,11,1,1,323
4787233,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,200,2,100,93,0.41,4,Apartment,Entire home/apt,4,100,3,1.5,2,4
8211468,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,139,1,139,95,0.74,9,Apartment,Entire home/apt,2,100,1,1,1,310
1428355,42.3443772,-71.0689723,1.92,1.69,1.66,3.68,4.11,0.93,2.66,1.55,4.15,1.17,80,1,80,96,1.66,62,Apartment,Entire home/apt,2,100,1,1,0,75
526970,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9,130,1,130,90,2,103,House,Private room,2,100,5,1,1,328
2395326,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,183,1,183,97,4.41,135,Condominium,Entire home/apt,2,100,2,1,1,58
10734159,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,188,2,94,98,3.61,22,Apartment,Entire home/apt,8,99,30,1,2,36
8014383,42.3426483,-71.0778494,1.4,1.16,1.13,3.15,4.49,1.2,2.96,1.94,3.76,0.85,215,1,215,80,0.5,6,Apartment,Entire home/apt,2,100,37,1,1,158
4609785,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,75,1,75,93,2.82,57,Apartment,Private room,2,80,1,1,1,279
5834930,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,125,1,125,85,0.24,4,Apartment,Private room,2,90,1,1,1,365
7965521,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,215,1,215,99,1.41,16,Apartment,Entire home/apt,2,100,2,1,1,297
1401625,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95,255,1,255,100,0.11,4,Apartment,Entire home/apt,2,89,558,1,1,359
11470818,42.3429583,-71.0795733,1.27,1.11,1.01,3.09,4.52,1.23,2.98,1.96,3.68,0.79,300,1,300,100,1.37,8,Apartment,Entire home/apt,2,90,2,1,1,364
8406972,42.3377967,-71.0705763,1.86,1.71,1.68,3.7,4.43,1.44,3.13,1.95,3.81,1.25,250,1,250,98,0.84,9,Apartment,Entire home/apt,5,100,6,1,1,0
5588537,42.3437186,-71.0735154,1.66,1.42,1.39,3.41,4.3,1.11,2.84,1.74,3.93,0.87,200,1,200,100,0.37,6,Apartment,Entire home/apt,2,100,1,1,2,144
10656899,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,119,1,119,93,1.13,6,Apartment,Private room,2,100,3,1.5,1,0
6276572,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95,189,1,189,96,1.03,15,Apartment,Entire home/apt,2,100,1,1,1,365
625012,42.346111,-71.072974,1.73,1.52,1.47,3.51,4.15,0.86,2.61,1.59,4.09,0.85,250,1,250,96,2.47,123,Apartment,Private room,2,100,1,1.5,1,76
13912472,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9,254,2,127,98,5.11,8,Apartment,Entire home/apt,4,100,5,1,1,310
705919,42.342408,-71.0802115,1.22,1.16,0.96,3.15,4.57,1.27,3.03,2.01,3.63,0.85,199,1,199,96,0.65,30,Apartment,Entire home/apt,3,100,12,1,1,315
5718801,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79,150,1,150,80,0.34,5,Apartment,Entire home/apt,2,100,52,1,0,168
4410142,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9,200,1,200,92,0.83,18,Apartment,Entire home/apt,3,100,1,1,1,1
8301926,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,99,1,99,100,0.92,11,Apartment,Private room,2,100,1,1,1,1
5153080,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,139,1,139,100,2.55,49,Apartment,Private room,2,100,1,1,1,309
4278067,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,175,1,175,91,1.5,35,Apartment,Entire home/apt,4,100,11,1,0,330
1425973,42.338942,-71.0787036,1.3,1.33,1.03,3.33,4.76,1.56,3.29,2.18,3.54,1.19,350,3,116.67,86,0.33,12,House,Private room,6,100,3,2.5,1,365
986399,42.3431,-71.0715473,1.75,1.56,1.48,3.54,4.29,1.09,2.82,1.71,4,1,295,1,295,90,0.1,4,Townhouse,Private room,2,100,2,1,1,0
4549374,42.336127,-71.0752762,1.56,1.59,1.29,3.59,4.74,1.62,3.4,2.18,3.54,1.46,199,1,199,97,2.69,59,Apartment,Entire home/apt,3,100,1,1,1,308
9207914,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31,130,2,65,95,4.33,43,Apartment,Entire home/apt,4,86,3,1,1,91
11585459,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88,220,2,110,60,0.63,4,House,Entire home/apt,4,70,1,1,1,364
4294557,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74,280,2,140,100,0.35,5,Condominium,Entire home/apt,5,100,1,2.5,2,0
6851459,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79,150,1,150,85,0.35,4,Apartment,Entire home/apt,2,100,52,1,0,335
6075932,42.3439178,-71.0758777,1.5,1.27,1.23,3.25,4.36,1.07,2.82,1.8,3.85,0.71,185,1,185,96,1.8,30,Apartment,Private room,2,92,1,1,1,339
8782991,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,140,1,140,88,2.17,24,Apartment,Entire home/apt,2,71,1,1,1,0
8970393,42.3414072,-71.0789189,1.33,1.28,1.06,3.27,4.62,1.32,3.08,2.06,3.65,0.96,275,2,137.5,97,0.66,7,Apartment,Entire home/apt,4,100,1,1,1,170
5718921,42.3439178,-71.0758777,1.5,1.27,1.23,3.25,4.36,1.07,2.82,1.8,3.85,0.71,225,2,112.5,96,0.33,5,Apartment,Entire home/apt,4,100,52,1,2,40
4178790,42.336127,-71.0752762,1.56,1.59,1.29,3.59,4.74,1.62,3.4,2.18,3.54,1.46,235,3,78.33,89,1.87,37,Apartment,Entire home/apt,6,98,24,1.5,2,314
11687122,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31,189,1,189,92,2.26,12,Condominium,Entire home/apt,2,71,363,1,1,32
442735,42.3385143,-71.0762779,1.48,1.55,1.21,3.53,4.61,1.43,3.16,2.05,3.55,1.23,250,3,83.33,98,0.77,40,Apartment,Entire home/apt,5,90,2,1,2,337
12318093,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88,195,1,195,70,0.97,4,Apartment,Entire home/apt,2,100,1,1,0,317
10634364,42.3444775,-71.0738024,1.61,1.38,1.35,3.37,4.28,1.03,2.81,1.72,3.96,0.82,149,1,149,100,0.9,5,Apartment,Entire home/apt,4,100,1,1,1,242
543078,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,379,2,189.5,93,0.49,6,Apartment,Entire home/apt,4,89,558,1,2,329
68902,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,359,2,179.5,87,0.12,6,Apartment,Entire home/apt,4,89,558,1.5,2,364
627048,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,299,2,149.5,91,0.22,10,Apartment,Entire home/apt,4,89,558,2,2,364
11275963,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,130,1,130,95,0.82,4,Apartment,Entire home/apt,2,70,7,1,0,10
3182473,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,259,1,259,89,0.33,9,Apartment,Entire home/apt,2,89,558,1,1,364
56927,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,289,1,289,96,0.07,5,Apartment,Entire home/apt,2,89,558,1,1,364
2189086,42.34586,-71.1073149,0.84,0.6,1.12,2.34,5.67,2.26,3.78,3.01,3.2,1.52,80,1,80,80,0.37,12,Apartment,Private room,1,100,2,1,1,267
9860,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,251,1,251,85,0.28,22,Apartment,Entire home/apt,2,89,558,1,1,353
28150,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,251,1,251,81,0.36,21,Apartment,Entire home/apt,2,89,558,1,1,356
716643,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,349,2,174.5,93,0.17,8,Apartment,Entire home/apt,4,89,558,1,2,364
13589,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,389,3,129.67,88,0.67,52,Apartment,Entire home/apt,6,89,558,2,3,308
9857,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,342,2,171,87,0.35,21,Apartment,Entire home/apt,4,89,558,1,2,347
4948724,42.3502606,-71.1077383,1.07,0.78,1.34,2,5.59,2.26,3.72,2.98,3.56,1.54,249,1,249,98,0.6,11,Apartment,Entire home/apt,4,100,12,1,1,298
6214710,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,135,1,135,96,1.85,25,Apartment,Entire home/apt,1,100,1,1,0,295
2701124,42.3469184,-71.0875376,0.97,0.55,0.75,2.54,4.68,1.37,3.09,2.12,3.74,0.43,280,2,140,94,1.26,31,Apartment,Entire home/apt,4,90,2,1,1,302
9373802,42.3469184,-71.0875376,0.97,0.55,0.75,2.54,4.68,1.37,3.09,2.12,3.74,0.43,155,4,38.75,82,2.69,26,Apartment,Entire home/apt,8,99,30,1,1,52
14217967,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,200,1,200,100,3.64,4,Apartment,Entire home/apt,2,90,1,1,0,2
7749568,42.34586,-71.1073149,0.84,0.6,1.12,2.34,5.67,2.26,3.78,3.01,3.2,1.52,150,1,150,96,2.18,15,Apartment,Entire home/apt,4,100,1,1,1,0
10037387,42.3499074,-71.0862162,1.26,0.81,1.06,2.5,4.53,1.12,2.91,1.94,4.03,0.41,239,2,119.5,82,2.68,14,Apartment,Entire home/apt,4,91,11,1,2,204
1322461,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,174,1,174,98,1.96,75,Apartment,Entire home/apt,2,100,1,1,1,0
2277821,42.3503155,-71.0846959,1.34,0.89,1.14,2.59,4.45,1.04,2.83,1.85,4.11,0.33,425,2,212.5,99,2.8,83,Apartment,Entire home/apt,5,100,15,2,2,344
6908525,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,160,1,160,83,0.5,7,Apartment,Entire home/apt,2,100,52,1,0,304
7475379,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,150,1,150,93,0.65,6,Apartment,Entire home/apt,2,100,52,1,0,318
6879036,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,150,1,150,100,0.62,6,Apartment,Entire home/apt,2,100,52,1,0,324
2881388,42.3503155,-71.0846959,1.34,0.89,1.14,2.59,4.45,1.04,2.83,1.85,4.11,0.33,695,3,231.67,96,3.46,95,Apartment,Entire home/apt,7,100,15,2,3,327
8663351,42.3483934,-71.0878787,1.08,0.63,0.88,2.45,4.68,1.27,2.99,2.08,3.85,0.47,160,2,80,95,1.31,13,Apartment,Entire home/apt,3,100,1,1,0,9
13614982,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,225,2,112.5,91,3.62,7,Apartment,Entire home/apt,4,90,1,1,1,111
4143561,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,363,3,121,92,0.66,15,Apartment,Entire home/apt,5,96,313,1.5,2,144
12304165,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,105,1,105,88,4.23,20,Apartment,Private room,2,92,2,1.5,1,171
6323935,42.3437785,-71.0822288,1.08,1.04,0.82,3.03,4.65,1.34,3.12,2.09,3.65,0.72,185,1,185,96,5.34,82,Apartment,Entire home/apt,2,100,4,1,1,260
311240,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,175,1,175,90,1.66,92,Apartment,Entire home/apt,2,100,2,1,0,160
4603588,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,175,1,175,93,0.27,5,Apartment,Entire home/apt,3,70,7,1,1,248
5455004,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,232,3,77.33,92,1.24,22,Apartment,Entire home/apt,5,100,307,2,2,365
6552654,42.3437785,-71.0822288,1.08,1.04,0.82,3.03,4.65,1.34,3.12,2.09,3.65,0.72,180,1,180,97,6,85,Apartment,Entire home/apt,2,100,4,1,1,318
8584276,42.341887,-71.1629781,3.79,3.83,4.14,3.62,8.9,5.49,6.61,6.24,3.86,4.75,189,2,94.5,86,0.74,8,Condominium,Entire home/apt,4,100,2,1,1,179
1264217,42.3430046,-71.0824988,1.06,1.05,0.79,3.04,4.72,1.41,3.19,2.16,3.63,0.79,165,1,165,97,2.63,12,Apartment,Entire home/apt,3,100,1,1,1,27
48612,42.345129,-71.0799194,1.25,1.02,0.99,3,4.52,1.21,2.99,1.96,3.82,0.59,375,2,187.5,90,0.35,25,Apartment,Entire home/apt,5,100,1,1,2,45
5455293,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,298,3,99.33,94,0.92,16,Apartment,Entire home/apt,5,100,307,2,2,342
1964878,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,363,3,121,92,0.4,12,Apartment,Entire home/apt,5,96,313,1.5,2,148
5454513,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,276,3,92,92,0.81,13,Apartment,Entire home/apt,5,100,307,2,2,361
13592,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,359,2,179.5,71,0.21,15,Apartment,Entire home/apt,4,89,558,1.5,2,354
13433298,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,150,2,75,98,5.27,13,Condominium,Entire home/apt,3,100,1,1,0,45
2374089,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,195,1,195,100,0.18,5,Apartment,Entire home/apt,2,100,1,1,0,8
12154934,42.3480975,-71.0886118,1.06,0.61,0.86,2.48,4.72,1.33,3.03,2.14,3.83,0.48,163,1,163,78,5.89,31,Apartment,Entire home/apt,3,100,1,1,1,143
4044840,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,298,2,149,92,0.21,5,Apartment,Entire home/apt,3,96,313,1,1,5
11122394,42.352276,-71.0808655,1.63,1.13,1.43,2.76,4.22,0.86,2.57,1.62,4.36,0.5,450,3,150,100,3.31,19,Apartment,Entire home/apt,4,100,2,1,2,298
1341072,42.3499074,-71.0862162,1.26,0.81,1.06,2.5,4.53,1.12,2.91,1.94,4.03,0.41,175,1,175,91,1.56,41,Apartment,Entire home/apt,2,100,2,1,1,6
56937,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,299,2,149.5,88,0.17,10,Apartment,Entire home/apt,4,89,558,1.5,2,364
9144588,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,165,1,165,97,4.33,43,Apartment,Entire home/apt,2,100,2,1,0,128
1498719,42.352276,-71.0808655,1.63,1.13,1.43,2.76,4.22,0.86,2.57,1.62,4.36,0.5,250,1,250,96,0.31,11,Apartment,Entire home/apt,2,100,1,1,0,336
11590000,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,209,1,209,84,2.04,11,Apartment,Entire home/apt,2,71,363,1,1,85
6895050,42.3499074,-71.0862162,1.26,0.81,1.06,2.5,4.53,1.12,2.91,1.94,4.03,0.41,250,1,250,100,1.56,21,Condominium,Private room,2,90,1,1,1,32
10138904,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,330,3,110,96,1.27,10,Apartment,Entire home/apt,8,77,16,2,3,315
11121872,42.352276,-71.0808655,1.63,1.13,1.43,2.76,4.22,0.86,2.57,1.62,4.36,0.5,150,1,150,100,2.35,13,Apartment,Private room,2,100,2,1,1,303
6121709,42.3464933,-71.0912871,0.84,0.38,0.65,2.67,4.85,1.54,3.21,2.29,3.67,0.61,139,1,139,93,1.8,27,Apartment,Private room,2,92,1,1,1,348
4065578,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,200,1,200,95,2.81,68,Apartment,Entire home/apt,3,95,1,1,1,113
9809914,42.3469184,-71.0875376,0.97,0.55,0.75,2.54,4.68,1.37,3.09,2.12,3.74,0.43,105,3,35,93,2.29,20,Apartment,Entire home/apt,7,99,30,1,1,47
1551205,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,464,2,232,97,1.1,40,Apartment,Entire home/apt,4,100,1,2,2,357
3601254,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,97,1,97,75,1.73,44,Apartment,Entire home/apt,2,96,4,1,0,328
9346513,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,250,1,250,97,1.48,7,Condominium,Entire home/apt,3,90,1,1,1,357
8351880,42.352276,-71.0808655,1.63,1.13,1.43,2.76,4.22,0.86,2.57,1.62,4.36,0.5,151,1,151,93,6.07,71,Apartment,Private room,2,100,3,1,1,69
12441,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,399,3,133,86,0.38,29,Apartment,Entire home/apt,6,89,558,3,3,305
5581575,42.345129,-71.0799194,1.25,1.02,0.99,3,4.52,1.21,2.99,1.96,3.82,0.59,315,3,105,98,5.9,12,Apartment,Entire home/apt,6,100,1,1,2,298
11201204,42.3489614,-71.0967702,0.93,0.23,0.89,2.57,5.02,1.69,3.19,2.42,3.53,0.97,105,1,105,96,1.7,9,Apartment,Entire home/apt,2,100,4,1,0,198
